"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","44","Create New User, Check Error: Password is too Short","api-tests","2026-02-22","passed","2026-02-22","","api-tests/negative-tests.spec.ts","",""
"","510","Create Article with Comments","api-tests","2026-02-22","passed","2026-02-22","","api-tests/smoke-test.spec.ts","",""
"","1543","Login with valid credentials","ui-tests","2026-02-22","passed","2026-02-22","","ui-tests/login.spec.ts","",""
"","144","Get Tags List","api-tests","2026-02-22","passed","2026-02-22","","api-tests/smoke-test.spec.ts","",""
"","321","Create & Delete Article","api-tests","2026-02-22","passed","2026-02-22","","api-tests/smoke-test.spec.ts","",""
"","399","Create, Update & Delete Article","api-tests","2026-02-22","passed","2026-02-22","","api-tests/smoke-test.spec.ts","",""
"","206","Get Articles","api-tests","2026-02-22","passed","2026-02-22","","api-tests/smoke-test.spec.ts","",""
"","47","Create New User, Check Error: Username is too Short","api-tests","2026-02-22","passed","2026-02-22","","api-tests/negative-tests.spec.ts","",""
"","66","Create New User, Check Error: Invalid Email","api-tests","2026-02-22","passed","2026-02-22","","api-tests/negative-tests.spec.ts","",""
